an4_v1,ted_v1,target_librispeech_v1
12.38428783416748,15.84722900390625,50.963043212890625
11.135358810424805,12.61949348449707,51.77056121826172
10.059867858886719,9.570982933044434,50.15955352783203
9.115787506103516,7.812252044677734,50.897308349609375
8.611946105957031,6.500892162322998,50.08945846557617
8.205350875854492,6.247727870941162,49.98691940307617
7.772243499755859,5.462382793426514,51.42003631591797
7.293503761291504,4.594082832336426,50.99276351928711
7.017865180969238,4.189650535583496,52.165470123291016
6.593944549560547,3.974010944366455,51.534278869628906
6.2297844886779785,3.8584864139556885,48.71106719970703
5.8567304611206055,3.1991090774536133,47.58095169067383
5.67858362197876,4.001094818115234,50.0876350402832
5.447373867034912,2.830321788787842,50.8374137878418
5.483149528503418,2.7510342597961426,45.18733596801758
5.418428897857666,2.2378828525543213,48.55231475830078
5.208992958068848,1.8835941553115845,46.47602081298828
5.018830299377441,1.590037226676941,46.934471130371094
4.955577850341797,1.5043071508407593,47.08338165283203
4.709282875061035,2.03379225730896,46.27299118041992
4.50991678237915,1.3425878286361694,45.69794464111328
4.563935279846191,1.7172290086746216,46.01869201660156
4.390259742736816,0.8589056730270386,45.81613540649414
4.4049224853515625,1.530123233795166,45.58155059814453
4.297752857208252,0.9252371191978455,45.46110916137695
4.142151832580566,0.9510701298713684,46.354766845703125
4.217403888702393,1.3064042329788208,43.64693069458008
3.9851629734039307,1.257502555847168,44.906227111816406
3.933359384536743,0.8470684289932251,45.64748001098633
3.8868603706359863,1.1211570501327515,44.60664749145508
3.756847620010376,0.7536207437515259,43.92702102661133
3.5061757564544678,0.6529046893119812,44.27742385864258
3.5620579719543457,0.6029831171035767,43.03494644165039
3.4323770999908447,0.579595148563385,44.97364044189453
3.5212790966033936,0.9557666778564453,44.593013763427734
3.2088074684143066,0.5169491767883301,42.29708480834961
3.376455783843994,0.8290848731994629,40.830169677734375
3.2005321979522705,0.6681468486785889,42.77630615234375
3.169356107711792,1.1198762655258179,44.06925964355469
3.205414295196533,0.5774793028831482,43.67213821411133
3.289552688598633,0.37878647446632385,40.27565002441406
3.253641128540039,0.6110021471977234,41.18482208251953
2.8617727756500244,0.4246097803115845,40.08079528808594
2.918835401535034,1.8699719905853271,41.893096923828125
2.8210902214050293,0.29437652230262756,43.220787048339844
2.9890336990356445,0.5564818382263184,40.570404052734375
2.8033833503723145,0.40049830079078674,40.57162094116211
2.8143534660339355,0.4702865481376648,40.6937370300293
2.6915102005004883,0.42689695954322815,40.74988555908203
2.7451746463775635,0.3576217591762543,40.20448303222656
2.7506155967712402,0.41453343629837036,41.68998336791992
2.5389328002929688,0.464661180973053,39.6154670715332
2.4616620540618896,0.40425196290016174,37.602718353271484
2.506891965866089,0.24141961336135864,40.220855712890625
2.778083562850952,0.2861368656158447,39.93206024169922
2.450169801712036,0.19400744140148163,40.3095703125
2.563333511352539,0.1812768280506134,40.309356689453125
2.4407474994659424,0.19067955017089844,41.127227783203125
2.379516363143921,0.2602642774581909,41.499732971191406
2.2261853218078613,0.2125919908285141,40.87413787841797
2.2647626399993896,0.27189597487449646,41.66811752319336
2.0971856117248535,0.22291505336761475,38.59252166748047
2.1230556964874268,0.16518160700798035,39.50715255737305
2.130408763885498,0.22876696288585663,38.21361541748047
2.0318470001220703,0.2208389788866043,39.559326171875
1.9581669569015503,0.10941912978887558,39.134010314941406
2.242816925048828,0.24688772857189178,40.34265899658203
1.9385931491851807,0.12140005081892014,38.55338668823242
2.081303596496582,0.11600317060947418,40.16809844970703
1.793773889541626,0.2395029067993164,40.11819839477539
1.8038133382797241,0.12419937551021576,37.94841003417969
1.7607897520065308,0.1507062017917633,37.91759490966797
1.7043535709381104,0.10625942796468735,38.76335906982422
1.7621521949768066,0.20065875351428986,38.541831970214844
1.5895776748657227,0.2147635966539383,39.040008544921875
1.6024218797683716,0.3579465448856354,38.14292526245117
1.4253990650177002,0.5108204483985901,38.52092361450195
1.4245291948318481,0.370602548122406,38.34711456298828
1.3116629123687744,0.6973096132278442,38.50547409057617
1.2477917671203613,0.5154553055763245,35.63267517089844
1.2651746273040771,0.5355889201164246,36.86113739013672
1.3060245513916016,0.35458341240882874,35.749568939208984
1.519925832748413,0.2778388261795044,37.96906280517578
1.5325067043304443,0.0920766070485115,38.20200729370117
1.5430123805999756,0.12764796614646912,37.393123626708984
1.4383924007415771,0.2871077358722687,38.53235626220703
1.3479835987091064,0.10347149521112442,37.95985794067383
1.433766484260559,0.6320080161094666,37.499359130859375
1.1669989824295044,0.15617488324642181,38.101619720458984
1.3057647943496704,0.20828065276145935,37.63949966430664
1.184402585029602,0.10781589150428772,37.97074890136719
1.3150532245635986,0.27153870463371277,38.21989059448242
0.9886835217475891,0.26159653067588806,37.61299514770508
1.0419093370437622,0.18648578226566315,36.67696762084961
1.1911145448684692,0.14104574918746948,35.30939483642578
1.1659175157546997,0.19689399003982544,37.08106231689453
1.0098925828933716,0.143776535987854,37.649253845214844
1.1145209074020386,0.10138214379549026,38.72615432739258
1.074851155281067,0.15160886943340302,37.848228454589844
1.096745491027832,0.11510704457759857,37.07683563232422
0.9580309987068176,0.10249393433332443,37.698570251464844
1.0374772548675537,0.13180509209632874,37.458534240722656
0.9302093982696533,0.14621856808662415,39.47765350341797
0.996870756149292,0.05232862010598183,37.72735595703125
1.082008957862854,0.047114450484514236,37.77002716064453
1.0243035554885864,0.03185108304023743,36.86912155151367
1.0333627462387085,0.06547091901302338,36.25925827026367
0.9164015650749207,0.030858179554343224,38.20473098754883
1.1543962955474854,0.06427808851003647,37.12269973754883
0.8678306341171265,0.04699260741472244,37.16130065917969
1.1882115602493286,0.07756191492080688,37.4852409362793
0.8176834583282471,0.07999821752309799,36.92163848876953
0.8717859983444214,0.08289366960525513,37.04871368408203
0.9507243633270264,0.03463135287165642,38.56441116333008
0.9317396879196167,0.030613623559474945,37.46575164794922
0.9007134437561035,0.020959103479981422,37.088809967041016
0.9085623621940613,0.016001755371689796,36.102012634277344
0.8419366478919983,0.017278023064136505,36.321922302246094
0.8649047017097473,0.01492674183100462,36.0847053527832
0.7812287211418152,0.015394026413559914,36.104400634765625
0.9453154802322388,0.016597600653767586,35.034523010253906
0.7648400664329529,0.01594267413020134,36.05224609375
0.8564049005508423,0.01424346398562193,35.72232437133789
0.7888922691345215,0.02540486678481102,35.10109329223633
0.7156995534896851,0.06954766809940338,35.82606506347656
0.6911446452140808,0.05325179919600487,33.4322395324707
0.6653224229812622,0.17660467326641083,35.67927932739258
0.5692780613899231,0.7664888501167297,35.5019645690918
0.5228767395019531,0.1425248384475708,33.7131233215332
0.56554114818573,0.20025217533111572,32.75142288208008
0.5143322944641113,0.0745437890291214,33.22722244262695
0.6141383647918701,0.188070610165596,32.1888542175293
0.5039871335029602,0.7969852685928345,34.79827117919922
0.4781007170677185,0.2284877896308899,34.01641082763672
0.4941823184490204,0.23875336349010468,32.36187744140625
0.47141778469085693,0.43354353308677673,32.162071228027344
0.4597516357898712,0.6421328783035278,35.734283447265625
0.4675500988960266,0.22283302247524261,34.78236770629883
0.4574778079986572,0.520963728427887,33.6602668762207
0.46180129051208496,0.4095708727836609,33.09345245361328
0.4614869952201843,0.316571980714798,33.95457077026367
0.47849732637405396,0.35092347860336304,36.4415397644043
0.5006641745567322,0.36539310216903687,35.226356506347656
0.4653718173503876,0.46685704588890076,36.010231018066406
0.4705386459827423,0.16994713246822357,36.186492919921875
0.5756255388259888,0.17892634868621826,35.492584228515625
0.5948660373687744,0.11190232634544373,37.457027435302734
0.6939980983734131,0.4173824191093445,35.06981658935547
0.5475479960441589,0.4588359296321869,36.17081832885742
0.5410036444664001,0.6219698786735535,34.847328186035156
0.4759666919708252,0.2974151372909546,33.952903747558594
0.5014012455940247,0.7073632478713989,35.99242401123047
0.46471092104911804,0.4113808572292328,35.8140754699707
0.46357017755508423,0.15272565186023712,35.75954055786133
0.5334311723709106,0.15192459523677826,37.61027526855469
0.5735069513320923,0.4016735851764679,35.865875244140625
0.5834187269210815,0.06725792586803436,33.210479736328125
0.7423063516616821,0.03291749209165573,34.04210662841797
0.668991208076477,0.01959248073399067,34.960113525390625
0.6842421889305115,0.01701194979250431,34.35355758666992
0.6197312474250793,0.012795643880963326,34.721927642822266
0.6299413442611694,0.011429782025516033,33.49590301513672
0.6316602826118469,0.011471999809145927,34.61176300048828
0.5890940427780151,0.010396352969110012,34.16179275512695
0.6077454686164856,0.010151340626180172,34.6705322265625
0.5701495409011841,0.01068318821489811,34.0991325378418
0.5155885815620422,0.0322832390666008,32.68119430541992
0.5463608503341675,0.08316899836063385,34.342994689941406
0.4682508707046509,0.07618723809719086,35.7999382019043
0.4523909389972687,0.6135475635528564,35.076751708984375
0.42105334997177124,0.2888188064098358,35.084007263183594
0.37840232253074646,0.4325629770755768,33.2653923034668
0.35454046726226807,0.35186275839805603,32.36421203613281
0.34809499979019165,0.5471615195274353,32.05224609375
0.3400306701660156,0.11279243230819702,31.671613693237305
0.36479613184928894,0.10146472603082657,32.85978317260742
0.4008282721042633,0.11297167092561722,31.689252853393555
0.4343329966068268,0.10512503236532211,31.71929931640625
0.4119870662689209,0.49928537011146545,31.880435943603516
0.339131623506546,0.2910701632499695,32.69501876831055
0.3389599025249481,0.07113154232501984,34.176597595214844
0.43887439370155334,0.1570623815059662,33.261661529541016
0.4538922607898712,0.09842973947525024,33.206241607666016
0.46171805262565613,0.15195757150650024,32.72766876220703
0.41982510685920715,0.07674926519393921,34.3418083190918
0.5277974605560303,0.0365002304315567,33.125396728515625
0.5178536176681519,0.04117364436388016,33.370025634765625
0.46048590540885925,0.3707253038883209,34.27899932861328
0.3825613558292389,0.037610121071338654,32.8581657409668
0.5147861838340759,0.10036519914865494,33.12569046020508
0.4150940179824829,0.030231013894081116,34.900856018066406
0.5420409440994263,0.030965186655521393,33.23894119262695
0.43593230843544006,0.013835292309522629,35.40632247924805
0.5781323313713074,0.009606124833226204,33.72412872314453
0.44044119119644165,0.007620933465659618,34.72237014770508
0.5556580424308777,0.007703117094933987,33.431495666503906
0.43154072761535645,0.006953971926122904,35.40566635131836
0.5236319899559021,0.007178402505815029,34.43620681762695
0.4159897267818451,0.007937818765640259,34.76802062988281
0.48862043023109436,0.012871106155216694,34.4032096862793
0.5845456123352051,0.016286620870232582,34.639060974121094
0.40208345651626587,0.014163914136588573,34.51719284057617
0.43104642629623413,0.01018753182142973,34.59904479980469
0.4237787127494812,0.011263139545917511,32.8008918762207
0.42979246377944946,0.010654495097696781,34.194671630859375
0.41923046112060547,0.007715811487287283,34.18270492553711
0.42625895142555237,0.007483581081032753,34.302207946777344
0.39364174008369446,0.006829122081398964,34.20008087158203
0.4200794994831085,0.006949151400476694,34.25870132446289
0.44719958305358887,0.006642707157880068,33.214805603027344
0.3956037163734436,0.007791734766215086,34.76312255859375
0.4125341773033142,0.007965119555592537,33.40903091430664
0.38335123658180237,0.017605403438210487,34.73953628540039
0.36657434701919556,0.02435251697897911,33.08595657348633
0.3666684925556183,0.03933841735124588,34.957305908203125
0.34390777349472046,0.014924854040145874,33.031551361083984
0.3796774446964264,0.013410596176981926,34.256256103515625
0.3756886422634125,0.009656357578933239,32.83519744873047
0.40850093960762024,0.008475088514387608,33.22990036010742
0.39095035195350647,0.006682052277028561,32.76668167114258
0.39938223361968994,0.007195787969976664,32.85773849487305
0.3850531280040741,0.006271271500736475,32.09977340698242
0.36075520515441895,0.00658072903752327,33.558467864990234
0.3612080514431,0.006315232720226049,31.718278884887695
0.36202067136764526,0.006607891526073217,33.047142028808594
0.3425365090370178,0.007701634429395199,31.940269470214844
0.3667970597743988,0.01936637982726097,31.841812133789062
0.3322812616825104,0.1193259134888649,32.112735748291016
0.27534815669059753,0.13592803478240967,32.005523681640625
0.24440240859985352,0.12735958397388458,32.16947937011719
0.23512284457683563,0.1026519164443016,34.570125579833984
0.21551010012626648,0.17172987759113312,33.370880126953125
0.20768551528453827,0.533466637134552,29.7738037109375
0.20765212178230286,0.2581477761268616,28.932559967041016
0.20529057085514069,0.26146629452705383,31.2320499420166
0.2093111276626587,0.5467692017555237,31.014541625976562
0.2094031274318695,0.1819719821214676,31.56644630432129
0.2107178419828415,0.4094906747341156,31.667940139770508
0.21198463439941406,0.2958739399909973,30.460464477539062
0.21622058749198914,0.10653107613325119,31.831241607666016
0.23222728073596954,0.14592774212360382,33.01055908203125
0.23980847001075745,0.21712443232536316,31.538930892944336
0.2235410362482071,0.15528473258018494,33.599395751953125
0.2346806526184082,0.3414187729358673,34.408905029296875
0.22123384475708008,0.1796724796295166,32.28599166870117
0.20597194135189056,0.028195582330226898,32.91572952270508
0.2814534902572632,0.18428297340869904,33.92864990234375
0.2752699851989746,0.1841181516647339,33.814857482910156
0.2224191427230835,0.08916880935430527,34.2950439453125
0.2983579635620117,0.10116305947303772,35.5661506652832
